game_id;game_name;comment
570;Dota 2;ruined my life, but if I could do it all over again I wouldn't change a thing.
570;Dota 2;When it came to dota, I played hard to climb up to the ancient rankWith that achievement I've changed, I became toxic and unbearableDon't be like me, play it for fun and not for competitive reasons
570;Dota 2;For your own mental and physical health, stay away from this game. Go outside, make friends, get laid and enjoy life.
570;Dota 2;took me 1,300 hours to realize i dont like this game
570;Dota 2;good game
570;Dota 2;The best game in the galaxy, BUT you also have to play it with the worst species in the galaxy.
570;Dota 2;"it's such a tragedy wasting your youth defending an ancient over and over again.for everyone out there reading this comment, you can save hundreds even thousands hours of your time, you can save your youth , go find new things in life , enjoy the fresh air , PLAY ANOTHER GAME , find new friends or even get a girl friend; because after like 200-300 hours of this game you become addicted and it gives you the actual dopamine you need to waste your day. nothing gives you pleasure but achieving 30 mmr which can be easily taken down by one person in your team. this game can get you thrilled like if you are fighting for your own life in a real battle.but there is no light without darkness,it can also make you angry as if you wanna seek revenge for someone, and the latter happens even more than former.with all being said , in my opinion , if becoming an E-sport player is not your main goal of playing this game , you're gonna achieve anything but regret and depression. as a 4k trash player and having like +10k hours playing this game, i have finally decided to abandon this game forever.i had such a great time playing with my friends over this 10 years, even with some people i have more hours playing than meeting them in real life :), i will never forget the amazing team fights and strategies we made at the games we had.Dota 2 and its community will always remain in my heart and i had my best life moments at this game. (my tears are falling while i'm writing these words ) recently i reached the age of 24 and i realized that i'm a loser and its time to give up on this dream and say goodbye to dota 2. but i never wanted to leave here without any words being said.thanks for reading this comment , i wish all of you guys reach top LeaderBoards and become e-sport tier 1 players.Gg Wp , Watsonlee."
570;Dota 2;SEA SALT
570;Dota 2;Ruined my life
570;Dota 2;I hate this game
570;Dota 2;Pros:-Learn how to deal with children-Get so stressed from playing game that you have no energy to be mad at anything irl-Gain the ability to time travel. Suddenly you look back and years have gone by.-Can make money by boosting if you are good enough.-The community is like a teacher. The teacher is Agatha Trunchbull.Cons:-You are playing Dota 2.
570;Dota 2;So many diffrent heroes and diffrent builds that you can do compared to all the other Moba's in the market. If your looking for a moba to really stick your teeth into and learn lots this is it. 9/10
570;Dota 2;Before I played Dota 2, I had no friends, no girlfriend, depression, and absolutely no life.These things haven't changed much, but the game is pretty good and from it I've become fluent in 6 different languages.
570;Dota 2;"Dota 2, where do I start. This game has ruined my social life, I spend every day on this game, training, waiting, and drinking through my mountain dew, to one day become the greatest.My father said to me, ""Son, you will never be dondo.""I said to my father, ""Dad, I mid, or I feed.""My dad dropped to the ground in tears, screaming at the all mighty gabe newell, begging for his son back, but it was too late, I was already back on dota, at mid, blaming my team for suckingThis game is why I wake up, Why I masturbate, why I decide that masturbating while playing is a good idea. Thank you for such an amazing game, without this game I would have nothing to get mad at when I am rock solid."
570;Dota 2;it is bad for your life
570;Dota 2;Play it if you hate yourself.
570;Dota 2;great game, dont start playing it
570;Dota 2;"This game is as bad as it is addictive. You will be angry at your teammates, you will be angry at yourself, you will rage quit every once in a while, you will say something like ""it's time to delete this game and never play it again"" but you will come back sooner or later.. Just to rage quit and delete it again in a couple of months.. and then install it again... Did I ever tell you what the definition of insanity is?"
570;Dota 2;Great Russian language simulator.
570;Dota 2;It is a suitable alternative to methamphetamine and other psychoactive substances.                                                                                               .این یک جایگزین مناسب برای شیشه  و سایر مواد روانگردان است
570;Dota 2;No denying this GAME IS BEAUTIFUL and the Veteran community is very UNDERSTANDING. I had achieved what People find very hard to do in their Lives. I had quit Dota for over 2 years. It was a MISTAKE RETURNING to the game. But here I was, teaching a friend.It really felt like DOTA had become a very player friendly in the past 2 years. It took a day or two to get back to normal DOTA playing habit. I was playing UNRANKED and It felt good, I was on a roll. Playing tens of games a day. Slowly realising it's pulling me back. And then all of a sudden I had an urge to press the RANKED button which had a new Roles option. I played my first ranked game as a Shadow Demon (A support), won my lane and surprisingly had a narrow win. My team did not know how my hero or the items worked. The feeling was different. At first I just thought these people in my team are just miserable turd burglars but No I was wrong. They made what would be a simple game to an absolute sh%#hole of a game to be in.If I say that the next few games had given me the trashiest people in the entire universe, it would be an understatement. I HAD NEVER FELT WORSE. First, they cannot be reasoned with. Secondly, the amount of flame, rage and incessant ramblings I discovered in these games was overwhelmingly DEMEANING. People flaming to the point you have NO CHOICE BUT TO ABANDON.I stopped my RANKED venture and went for a NORMAL one and boy did it kept getting worse. I'll tell you guys it's EXTREMELY DIFFICULT to enrage me, but here I was getting angry at these creatures, Raising my voice to my newbie Friend who had now loved the game but eventually agreed It was time for us to stop. In just a couple of days I went from being a perfectly reasonable, calm & friendly personality who would encourage people if they are playing bad to being an absolutely miserable person with anger issues screaming and yelling etc. 2 days Ago I uninstalled the game. I still don't know why  I have these mixed thoughts. I have spent a decent amount of time to understand how the game mechanics works and quite honestly would like to summarize that I have wasted an important part my childhood, jeopardised my mental health on several occasions, had a fight with my father over this stupid game and overall took a giant dump on my Life and guess what I still love this game.I wouldn't wish this on anyone and would sincerely recommend every player to take care of themselves, Don't waste too much time on this game. If you win or lose  doesn't matter, take a break, go out for a walk. Call your family & friends. Confirm that you aren't that same miserable person from that game that stupid game you play.The community has somewhat grown up from 2014. My rank opening game. A bloodseeker screaming on his mic and typing a rant every 2 seconds for 45 minutes flaming his teamates. I still remember how shi%%y it felt to this day. It was not worth it back then, Its not worth it now.And to any person coming here... .
570;Dota 2;all you get is mental damage
570;Dota 2;Trying to learn this game takes a while and having people constantly insult you while you're stumbling through trying to learn just makes it all not worth it. Fun to watch, though.
570;Dota 2;
570;Dota 2;I've learned how to abuse people in Russian thanks to this game.
570;Dota 2;Great Game! Been playing it since 2015 and still one of my favourite game of all time!
570;Dota 2;If you're not racist you will be after playing DOTA2.
570;Dota 2;for the sake of god stay away from this game trust me its for your own health
570;Dota 2;THE BEST LANGUAGE LEARNING TOOL ON THE INTERNET. LEARN TO SPEAK SPANISH, RUSSIAN, AND PORTUGUESE FOR THE LOW LOW PRICE OF YOUR SELF-ESTEEM AND FAITH IN OTHERSGET THIS FREE AS HECK GAME
570;Dota 2;I don't know what's happening in this game but sometimes it says i won and people are not flaming me for being a total noob ♥
570;Dota 2;I found my lane partner here when Covid just started.And now he is still here with me, we still play together daily.Win together, lose together.I am grateful for the existence of this game._________________Update:My lane partner is going to get married in June this year.He said he may not be able to play daily anymore after that.I know this day will come but I am not prepared to deal with it yet. :(Update 2:We still play. We still suck.
570;Dota 2;God bless anyone that dares to enter in this cesspool of toxicity
570;Dota 2;Best Life Ruiner
570;Dota 2;community is more toxic than chernobyl. you would be better off jerking off with sandpaper.
570;Dota 2;"Things I gave to Dota 2:1. Love2. Time3. Money4. More of second pointThings Dota 2 gave me:1. Rage2. Broken mouses3. Partially broken keyboard4. Back problems5. First minute GG, rage quit players6. Ranked Matches7. ""GG EZ"", ""GL HF"" spam8. Russian language simulator9. In addition to Russian language, incorporated multilingual cursing10. Lag, Disconnect, low prioConclusion: 11/10 will still play"
570;Dota 2;"One day, a wise man intoduce me into this game. ""it shall protect your virginity, my lad"" he said."
570;Dota 2;If you're new... this might help and it definitely helped for me. Take advantage of the great pve aspect to Dota~- Download a custom AI script from the workshop page... I recommend Adam's/Ranked AI script and Bot Experiment.- Just practice against bots at first. Set your team as hard level while the enemy team is easy. Do that until you get a general feel for the game and can consistently win.- Then... bump it up~ so do hard vs medium... then hard vs hard... then hard vs unfair...- Once you are consistently winning bot matches with hard level teammate bots vs unfair enemy bots... start decreasing your team's level~ this is where training wheels come off haha.- Do medium vs unfair... and see if you can consistently win.- Eventually~ you'll come to easy vs unfair and this basically forces you to really know how your hero and Dota works if you want to consistently win.- Once you're at the easy teammate bots vs unfair enemy bots and can win consistently... try to do it across various carry heroes.- After doing this enough... you should know how every hero works... their power spikes... how items work... how to adapt against different heroes... etc~ if you're at this point then try pvp and you'll be better off than a majority of new players who decided to learn during the game versus doing their research before playing.*Remember that bot games can potentially teach bad habits but~ you'll at least learn key concepts to Dota with laning... how to control your lane... power spikes... how fragile or tanky a hero is... what each hero does and their abilities... items... how to rotate aka split push or not... early game versus late game... etc~ familiarity matters more versus actually winning the bot games. Sure you can cheese your way to victory like with playing Crystal Maiden and other supports as hard carries but that isn't the goal... the goal is to understand how the game works and become familiar with it.*This training method only teaches you how to play carries... if you're looking to learn how to play supports or in general what are called position 3 to 5 heroes aka heroes who will have less farm in an actual game... this method won't quite work. But imo it's important that players understand how carries work because everything else follows through from there. Dota is about playing off your carries as they statistically will be the strongest heroes late game so learning support/noncarry roles will come easier in real games.♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡Pros~- So much depth and variety. There are always new strategies... no match will ever feel the same and requires different approaches... it's why people can main this game as the skill cap is nearly infinite and your knowledge and decision making will always be growing. And it's also why people generally don't feel bored with the game... it just always feels fresh and new and it's why I managed to play 200+ hours with literally only custom ai bots.- Every hero feels unique to play and so you'll likely be able to find different gameplay styles you like but also get a chance to just always have different ways to play and have fun.- The item system provides a lot of customizable ways to play your heroes or to adapt to the enemy and their strategies. - Like in Paladins... there is a balanced ecosystem/counters to heroes but with room for skill to allow outplays against hard counters.Cons~- Extremely high learning curve. This is the general issue with moba games unlike fps games because it really takes a lot of knowledge to learn how the 118 heroes or so work along with hundreds of items. Add in mechanics like magical resistance/magical damage vs physical damage... etc~- A very team role reliant game generally speaking... sure in bot games you can 1 vs 9 basically but~ in real games you really need to hope everyone is holding up to their roles. If your carries don't know how to last hit or farm or take advantage of pushes or picks... there is nothing you can do about it as a noncarry. Sure you can do your best to literally spoon feed them the best you can... but it's how it is. This isn't Paladins or something where you can potentially become a damage/support hybrid... in Dota 2 as a support you'll be limited based on statistics of how you just simply won't gain as much attack speed or damage over time compared to enemy carries.- The drafting stage to games is important... aka what heroes you all pick will really determine how a game goes. This is both a good and bad thing as it makes for example watching dota games really fun to see which heroes are picked but for players... this means a team that mindlessly picks will get punished. Not only do you need the traditional position 1 to 5 role of hard carry > hard/semi carry > semi carry/offlane > soft support > hard support... but some heroes might not work the best with each other. ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡Overall~ super fun game and it can be played super seriously with rank and the professional scene but super casual with playing random games or just only bots like I did. Like I had so much fun against just bots. Only issue is the learning curve~
570;Dota 2;Best game ever!
570;Dota 2;"I've played this game for years nonstop.  Over 8k hours logged (not even joking).  And I'm gonna tell you: at this point, the game's just not worth playing anymore.  I think it hasn't been worth playing for a year or two now, but I'm only just starting to realize it.  It breaks my heart to say that, but that's just the truth of the matter.=====The Good=====Dota 2 is a wonderfully complex and intricate strategy game, with mechanics that are honestly rather simple, but require a steep learning curve to even begin to master.  The graphics are solid.  The voice acting of the characters is thoroughly enjoyable.  The capacity to play this game any way you please, so long as you win, is one of the most exciting and fulfilling aspects of it.  What's more, the fact that it's 100% free--so long as you don't feel a deep, unyielding need for cosmetics--makes it almost the perfect game.Almost.=====The Bad=====Matchmaking is an absolute dumpster fire.  In my over 8,000 hours of playing the game, I have not even ONCE griefed my team or intentionally fed.  Team play and integrity is that important to me.  Yet, be that as it may, I routinely now get matched up with griefers.  People who throw a tantrum and start intentionally dying to give the enemy team free gold and experience.  Or buy up all the wards and place them around fountain / in the middle of trees, where they give no vision.  Or just AFK jungle and hoard as many neutral items as they can.  Or even just hide in the trees to soak experience so that they don't get an abandon, but otherwise contribute nothing.  This occurs in both unranked matchmaking AND ranked matchmaking.  Every single day.  Years ago, this would ALMOST NEVER happen in ranked games, and only SOMETIMES happened in unranked games.  Now it's absolutely rampant.To make matters worse, ever since Valve implemented a ""buddy"" score--that is, an internal rating to judge who would be friendly to new players so that they had a better experience--the vast majority of my games have me teamed up with people vastly below my skill level.  By its very nature, Dota 2 is a competitive game.  For me, the attraction was the ability to test myself and push myself harder, so that I might face better and better opponents until I felt challenged and fulfilled.  Years ago, I had that.  Recently, however--that is, the past two to three years--my experience in that regard has been a massive pile of flaming hot garbage.  Fewer than 10% of the games I play feel genuinely challenging.  The remaining 90% or so of the games I play are just steamrolls because the people on my team or the other team are just so bad, comparatively.Until Valve implements some sort of actual controls on the matchmaking for competitive play, I can't recommend this game in any sort of good conscience.  It advertises itself as a highly-competitive team game, yet it's clear to me that their matchmaking system does sweet FA to actually implement that experience.  I once loved this game, and thoroughly enjoyed the competitive atmosphere it had.  Now, it just pisses me off.If you're just looking to goof around, then this is the game for you.  However, if you're looking for an actual competitive experience?  Look elsewhere.  Somewhere along the line, this game's system for evaluating skill levels and pairing people up accordingly fell apart, and the developers either don't realize it, or don't care.EDIT:  Apparently, a lot of pros on the scene agree with this assessment.  I didn't even realize it until doing some searching after this review, but according to syndereN, the amount of griefing in public matches is ""the worst [it's] ever been in 15 years, and it's not even close""."
570;Dota 2;It's a great game, but don't let the toxicity get to you and don't be toxic yourself.
570;Dota 2;This is not a game that is healthy to play unless you are a happy and well-adjusted person.And it will probably make you into an unhappy and poorly adjusted person.
570;Dota 2;Have a life?Have good social interactions on a daily basis?Positive outcome to life?Optimistic?Have a gf?No urge to spend money or gamble?Love spending time with family?100% class attendance?Soft spoken?No raging addictions?Good at math?wanna get rid of them all. Play dota
252490;Rust;So I started playing 'Rust' at 4pm yesterday.Within 3 minutes of my first time playing, a bear ate me. Then I watched two other players club each other to death with large stones, while completely naked, penises (penii?) dangling in the wind. Having managed to slay a small pig, I fashioned some clothes to cover my genitals, then went exploring.Ate some uncooked meat and threw up all over the place. Made a small fire to cook the rest of my meat. Fashioned a bow and arrow out of some wood I collected, also a shirt and a pair of boots. Went about fashioning a small shelter out of some random crap laying around so I wouldn't have to sleep outdoors. I could have chosen from one of the many, many, ramshackle structures dotting the landscape. But those may or may not belong to/contain other players. Who may or may not be armed or clothed. I just wanted to peacefully live alone, so I stuck to the wilderness.I slipped off a cliff and broke both my legs. I shouted out to anyone who would listen, asking what to do to fix my broken legs, I didn't understand the game and I needed help. A naked man came over, typed '??? i help' in response to my pleas, then bashed my head in with a rock and presumably looted my corpse.Then I starved to death when I forgot to eat. Out of desperation I butchered a wolf that attacked me instead of running away, but didnt have time to cook so I ate raw meat again. Nope. Instead of just starving to death, I vomited, then starved to death.Its now 7:25 am and many adventures later, I've decided to sleep in a small shack I made myself in the mountains. Don't dare risk making a fire, someone might see it at night and kill me for the tin of baked beans I got off a zombie I found wandering around a town that gave me radiation poisoning. Oh yeah, I'll probably die slowly because of the radiation, but thats a problem for later-me.In a tiny hut on a mountain with my sleeping bag and meager belongings after 12 hours of playing straight, I can probably safely say I'm enjoying this game.
252490;Rust;Rust is a game. If you like...-Sleeping-Feeling happiness-Being intimate with women-Maintaining a relationship with your family-Breathing fresh air-Having friendsIt is not your game.
252490;Rust;"Once upon a time in Rust, in less cringy format, recollected to the best of my memory.Together with the help of a random friend, I made a small, simple base and proceeded to work on gathering resources for I'd say about 20 hours, upgrading said base along the way as it was my intent to turn it into a farm.I was getting harrassed by a small group of people every now and then but they didn't seem really interested in raiding, just camping or taking whatever kits they could get from our exchanges.After a small conversation in outpost, I realized something very important about landmines, something that seemed very unused at the time.Out of spite from the exchanges that got nowhere, I decided to put all my efforts into crafting possibly over a hundred landmines, surrounding the area around the base with them. There were many bushes and grass around the area, making it easy to hide those mines.After that, I started armoring the base, changing specific stone walls to metal walls, and more important (and some fake) walls with high qual.A couple of hours later when working on furnaces I started hearing the sound of certain landmines popping, often chain detonating as one detonated the other. A couple more exchanges later and some kits I took and another group of people got entangled into the mess, a larger clan, which also ended up getting killed by the landmines, several times. The explosions and constant fights however, seemingly attracted more and more people, nakeds, smaller groups, duos and people trying to cash in by getting kills and kits from others.I had upgraded what I could, with whatever resources I had left. Occasionally using what kits I could salvage to do a little bit more shooting, but most of the time as a solo you're not getting anywhere when there's such a large amount of players expecting you. Wipe was almost at hand, so I didn't really mind.The honeycombed walls didn't last long, and it certainly wasn't longer until they got through to where they wanted. But even then, people still kept dying to more landmines. I had honestly lost count of how many I had placed around, of how many resources were used. But boy did I have a smile on my face, knowing that as soon as they got into the TC, there was really nothing I had in terms of resources other than a couple stacks of high qual and metal scrap. And I'm more than sure that the amount of gear lost to the landmines, as they  in one's inventory if they die to one, was not worth what was found there.TL;DR I used every single resource gathered over a wipe to make a large amount of people most likely lose an enormous quantity of their work and resources for almost nothing.11/10 would do it again.Thank you, Rust."
252490;Rust;A Random 14 year old russian kid was screaming the N word after i bombed his base,he also gave a detailed instruction on how to kill myself.very fun experience would definetly recommend
252490;Rust;it is a fun game but if you have a life dont get it
252490;Rust;If you like:Having friendsHaving a loving familyHaving a social lifeBeing healthyHaving a good sleep scheduleNot being racistThen this game is not for you
252490;Rust;i woke up on the beach and saw a naked man hitting a naked woman in the face with a rock when i took a rock out and hit the man in the face with the rock and the man died and i went home and downloaded rust and did it again
252490;Rust;"> wake up on the beach> wander> meet some guys dressed up in trash holding AK-47's>""HEY YOU, NAKED""> I come> ""Follow us, you're our prisoner now""> They bring me to a base with a crudely drawn ISIS flag on it> They bring me into their base> ""SING FOR US""> I don't say anything> ""well you're ♥♥♥♥♥♥♥ useless aren't you""> ""bring him in to the thunderdome"">  waitwhat> they bring me into a prison with another naked> ""NOW FIGHT!"" > me and the naked fight intensely with rocks> I kill him, everyone is screaming ""ALLAHU AKBAR"" in bad middle-eastern accents> they bring me outside for a break> one ISIS member leaves the base, and i run outside while the door is open> being shot at by AK-47's while zigzagging> I escape the desertthen left Egypt, bought Rust and the same thing happened in Rust"
252490;Rust;Love this game, lost my gf, my job, my dignity but at least i have my rock
252490;Rust;i have 1000 hours on the game and i still dont know what im doing
252490;Rust;it's cheaper than meth but will ruin your life just the same
252490;Rust;dont play if you want a life
252490;Rust;9.5/10Spawned, got shot.Built a base, saw it explode, got shot.bought a rock skin, got shot.got free weapons from a ''friendly'' player, got shot when i turned around.
252490;Rust;Do you have a wife and kids? Do you go to school? Do you have a life? Do you have anything to do outside of your pc? If you answered yes to any of these questions, this is not the game for you.
252490;Rust;the balls on your horse shrink in the winter
252490;Rust;6 men yelled racial slurs at me while i tried to break a rock 10/10 would play again
252490;Rust;This game ruined my life I don't know why I ever got into it I wish i never did it ruined my grades it ruined my sleep schedule it ruined me as a person and I want to kill myself now. 10/10 game will keep playingEdit: I plan on getting addicted to Rust again, I will be playing for weeks until I run out of food in my fridge and I die of playing Rust.Edit 2: Snow has died from a blood clot in his leg like he's some sort of Korean kid. His funeral will be held 8/8/2021. May we pray for this retarded idiots soul, I will be confiscating all of his Rust skins as this was written in has last will.
252490;Rust;"After around an hour and a half of bad spawns, scarce resources, and short-lived ventures into the more inhabited areas of the map, I ran into the first friendly player I had met in Rust. I had initially spotted him pretty far away, but I paid no real notice to him as he had a rock equipped. Eventually he got close enough for us to clearly see each other and, upon the realization that neither of us were hostile, we both pulled out torches as a mutual sign of peace (or the highest possible level of non-aggression that can exist in Rust). I dropped my old hatchet for him as I had just finished crafting one with metal, and he gave me some food as a sign of good faith. After nearly 30 minutes of searching and scavenging, we had pooled enough resources to craft us each some minimally decent gear. We knew that if we wanted to progress any further we would need to mine boulders, and a lot of them. I used what remaining materials we had to put together a 9mm handgun and several bullets, though I reminded him it was only in case we really needed it. I had decided earlier during my many unwanted experiences with bullets to the face that I would try my hardest not to run around slaughtering every newly spawned player that I came across. A few minutes out from camp we had encountered a player with a hunting bow. I had been running with my hatchet out, so I quickly took out the handgun in my inventory and pointed it in his direction, attempting to scare him away. When the player was far enough away we continued up a road towards a few stones. The area was surrounded by trees so I opted to stand guard with the handgun while my friend mined. Just as we were moving on to the next boulder, I heard the gunfire start. I turned around to see a player with an assault rifle gunning down my friend, and before I could land any shots on him he had already begun shooting me. It was at that moment that I remembered I hadn't even crafted a sleeping bag for the camp, as that was one of the objectives of the trip we were taking. I typed into the chat, thanking the friend I had made for all of his help and asking the player who had killed us if we had been intruding in his area or something along those lines. He simply wrote ""Sorry guys :D"" This is the single problem that I have with games like this. Why does it have to be ""shoot-on-sight?"" That player had obviously taken us by surprise and was better equipped than us. Even if he had a justifiable reason for approaching two very poorly equipped players (which he really didn't considering we were in the middle of the woods and he had pretty much all of the gear you could need in this game) he could have easily told us to cooperate by either putting away our weapons or just leaving the area. But of course, he comes around, sees some players trying to gather enough supplies to get to a stable point in the game, and decides to go out of his way to approach us and use unecessary ammo for a hatchet and a handgun with four bullets. Then, to add even more of an insult, he adds an apology at the end, as if he had no choice but to shoot two unexpecting, half-naked, unprepared players. All in all, though, I do see a lot of potential in this game, and the good in the community does shine through every once in a while. I just wish that people would realize that they don't need to go around killing players who haven't had the chance to experience the game. People like that are the single reason why so many players on steam feel that they wasted money on what would otherwise be a great experience."
252490;Rust;9.5/10Spawned, got shot.Built a base, saw it explode, got shot.bought a rock skin, got shot.got free weapons from a ''friendly'' player, got shot when i turned around.
252490;Rust;"Woke up on the beachWanderedMet some guys dressed up in dishcloth holding ak47'sThey yelled at me ""Hey naked!""I went closer""Come with us, you are now our prisoner""They take me to a base with an isis flag.I enter the base.They shoot my feet making me dance, and ask me to sing.I didnt sing.I was called uselessThey threw me into their thunder dome.I was forced to fight another naked with my rock!I killed the naked.Everyone screamed ALLAHU AKHBARthey took me outside and gave me a pumpkin.They fell asleep by the pool so I tried to make a run for itI zig zagged while being shot by ak47's from their roof.I escaped.I went home, bought rust and the same thing happened on here."
252490;Rust;good game but it's filled with the worst people spawned on this earth who have never had a fatherly figure and/or will never find a partner because they door camp them irl and get arrested for it.
252490;Rust;Before i played Rust, i had a small wee-wee, no friends, no girlfriend, depression,and absolutely no life. These things haven't changed, but the game is pretty good.
252490;Rust;rock, tree, dierock, tree, stone, dierock, tree, stone, tool, dierock, tree, stone, tool, base, dierock, tree, stone, tool, base, gun, dierock, tree, stone, tool, base, gun, kill, dierock, tree, stone, tool, base, gun, kill, kill, kill, kill, kill, kill, kill, kill...then lose everything and hate your life until about 10 minutes later where you come crawling back just to repeat this process over and over again.10/10 would recommend
252490;Rust;I used to be a good person... Now I am racist, homophobic, and sexist.10/10
252490;Rust;this game ruined my life.
252490;Rust;I murdered 30 people using a chainsaw and survived solely by eating my victims meat and stealing their fat to make fuel for my chainsaw. I also collected their skulls.10/10 would recommend.
252490;Rust;"> wake up on beach> wander> meet some guys dressed up in trash holding AK-47s> ""HEY YOU, NAKED""> I come> ""Follow us, you're our prisoner now""> They bring me to a base with a crudely drawn ISIS flag on it> They bring me into their base> ""SING FOR US""> I don't say anything> ""well you're ♥♥♥♥♥♥♥ useless aren't you""> ""bring him in the thunderdome""> waitwhat> they bring me into a prison with another naked> ""NOW FIGHT!""> me and the naked fight intensely with rocks> I kill him, everyone is screaming ""ALLAHU AKBAR"" in bad middle-eastern accents> they bring me outside for a break> one ISIS member leaves the base, and I run outside while the door is open> being shot at by AK-47's while zigzagging> I escape into the desertThen I left Egypt, bought Rust and the same thing happened in Rust. Would definitely recommend"
252490;Rust;Do you ever feel useless, like you don't matter? Do you feel like anything you accomplish is pointless and leads to nothing? Well congratulations you found the perfect game for yourself. Spawn on the beaches of Normandy and get gunned down instantly. Maybe spawn in a desert and get bashed in the head by a hamburger rock. Perhaps spawn in the North Pole and get eaten by a fatass polar bear. When you eventually pick a nice spot to start building your paranoid schizophrenic honeycomb house made out of the finest wood, make your way to the open roads so you can destroy some barrels and get some silly little scrap and some low grade fuel. Maybe even pick up the green card at the gas station as well. That's the only time you are progressing in this game, any other time you are either killed and called racist slurs or have your entire house leveled by mystical little rocket fairies that take your things. This game has made me and my whole friend group spend countless hours to mauled in the very end to the point of blind rage. I have pooped blood because of the  sheer speed of the stool coming out of my buttcheeks because I am so infuriated. The graphics are great if you want your PC to explode in your face causing third degree burns. The animations are also nice if you are into games that makes your character look like they have lost control of basic motor skills. You cant even change your characters appearance so I look as disappointing in game (maybe more) as I do in real life. That being said if you want to attempt to feel unforeseeable rage I highly recommend this game.
252490;Rust;"Before buying Rust, ask yourself the following questions.1. Do you have a full time job?2. Do you want a game that is not toxic?3. Do you want a game that gives you a fair chance, regardless of group size?If you answered ""yes"" to any of these questions, do not buy this game.You will spend 25 hours a day playing rust in order to stay relevant on the server you are playing on. Also if you're not on for these 25 hours a day you will be offline raided and lose everything. So if you're looking for a new, full-time, toxic job then this game is for you! For the low price of only $40 you too can be employed.(Though while I did make this game my full time job I did enjoy it which is why I left a positive review.)"
252490;Rust;The key to enjoying RUST is simple... Find the right server. If you like desperately trying to avoid getting ghosted by groups of geared player-killers while clawing your way into position as top dog, there's a server for that. If you like building a great base and only fighting other players in specific areas, there's a server for that. If you like fighting off zombies while never having to deal with getting raided or offlined, there's a server for that. The graphics are intense and visceral, yet also beautiful, while the crafting and building are pretty intuitive once you get used to the system. For your first run I would suggest a specifically newb friendly server until you get used to things, otherwise it will just be lots of dying and rage quitting and you will miss an excellent survival shooter.
252490;Rust;>see a guy>shoot him>miss every shot>he turns around>kills me in one shot>exit rust10/10
252490;Rust;Do you like putting in hours of work just to be offline raided by a group of 15? Do you like being murdered by someone with an assault rifle while you're butt naked with nothing but a rock? Do you like seeing toxic children arguing in chat 24 hours of the day? WELL, this is the game for you. You will 100% hate this game, but you'll have fun developing the worst trust issues of your life. 10/10
252490;Rust;"> wake up on the beach> wander> meet some guys dressed up in trash holding AK-47's>""HEY YOU, NAKED""> I come> ""Follow us, you're our prisoner now""> They bring me to a base with a crudely drawn ISIS flag on it> They bring me into their base> ""SING FOR US""> I don't say anything> ""well you're ♥♥♥♥♥♥♥ useless aren't you""> ""bring him in to the thunderdome""> waitwhat> they bring me into a prison with another naked> ""NOW FIGHT!""> me and the naked fight intensely with rocks> I kill him, everyone is screaming ""ALLAHU AKBAR"" in bad middle-eastern accents> they bring me outside for a break> one ISIS member leaves the base, and i run outside while the door is open> being shot at by AK-47's while zigzagging> I escape the desertthen left Egypt, bought Rust and the same thing happened in Rust"
252490;Rust;I love this game, I built a house around a guys house and made him my prisoner, I fed him cans of tuna and cooked chicken when it was available, and some times I would drop in spare logs of wood(when they were available). The best part. he talks to me, keeps telling me his clans going to raid my structure and save him.. I simply respond with .” It puts the lotion on its skin, or it gets the hose again” and by hose I mean I dump charcoal on him.-Great game hope the servers come up soon, I think my pet may need to eat.-Maniken
252490;Rust;"> wake up on beach> wander> meet some guys dressed up in trash holding AK-47s> ""HEY YOU, NAKED""> I come> ""Follow us, you're our prisoner now""> They bring me to a base with a crudely drawn ISIS flag on it> They bring me into their base> ""SING FOR US""> I don't say anything> ""well you're ♥♥♥♥♥♥♥ useless aren't you""> ""bring him in the thunderdome""> waitwhat> they bring me into a prison with another naked> ""NOW FIGHT!""> me and the naked fight intensely with rocks> I kill him, everyone is screaming ""ALLAHU AKBAR"" in bad middle-eastern accents> they bring me outside for a break> one ISIS member leaves the base, and I run outside while the door is open> being shot at by AK-47's while zigzagging> I escape into the desertthen I left Egypt, bought Rust and the same thing happened in Rust"
252490;Rust;Most toxic game i have played
252490;Rust;"> wake up on the beach> wander> meet some guys dressed up in trash holding AK-47's>""HEY YOU, NAKED""> I come> ""Follow us, you're our prisoner now""> They bring me to a base with a crudely drawn ISIS flag on it> They bring me into their base> ""SING FOR US""> I don't say anything> ""well you're ♥♥♥♥♥♥♥ useless aren't you""> ""bring him in to the thunderdome""> waitwhat> they bring me into a prison with another naked> ""NOW FIGHT!""> me and the naked fight intensely with rocks> I kill him, everyone is screaming ""ALLAHU AKBAR"" in bad middle-eastern accents> they bring me outside for a break> one ISIS member leaves the base, and i run outside while the door is open> being shot at by AK-47's while zigzagging> I escape the desertthen left Egypt, bought Rust and the same thing happened in Rust"
252490;Rust;Everyone starts out naked in the world. You own nothing. You don't know what the world around you is like since it's all created from randomnessYou struggle to survive and gain a footholdPeople work hard to get resources for themselves  People specialize in the skills they are good at  People trade with one another  People form tribes and make alliancesGroups experience social friction and form rivalries  Those who trust too easily experience betrayal  The strong take from the weak and become stronger Eventually you end up in a society run by lying, genocidal, sociopaths   That's my description of what real life is like. It's very similar to the game Rust.
